                                file_name  line    avg_per_time   hits    total_time       graph                                                                                                                                                                                                                                                                                                                                           code
-----------------------------------------  ----  --------------  -----  ------------  ----------  ---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
/home/isucon/isucari/webapp/python/app.py   979               0      0             0                              conn.rollback()
/home/isucon/isucari/webapp/python/app.py   980               0      0             0                              http_json_error(requests.codes["not_found"], "shipping not found")
/home/isucon/isucari/webapp/python/app.py   981               0      0             0
/home/isucon/isucari/webapp/python/app.py   982          1006.4      5          5032                          try:
/home/isucon/isucari/webapp/python/app.py   983       1185057.2      5       5925286                              host = get_shipment_service_url()
/home/isucon/isucari/webapp/python/app.py   984        2826.833      6         16961                              res = requests.post(host + "/request",
/home/isucon/isucari/webapp/python/app.py   985        3502.667      6         21016                                                  headers=dict(Authorization=Constants.ISUCARI_API_TOKEN),
/home/isucon/isucari/webapp/python/app.py   986     731693549.4      5    3658467747                                                  json=dict(reserve_id=shipping["reserve_id"]))
/home/isucon/isucari/webapp/python/app.py   987        18009.25      8        144074                              res.raise_for_status()
/home/isucon/isucari/webapp/python/app.py   988               0      0             0                          except (socket.gaierror, requests.HTTPError) as err:
/home/isucon/isucari/webapp/python/app.py   989               0      0             0                              conn.rollback()
/home/isucon/isucari/webapp/python/app.py   990               0      0             0                              app.logger.exception(err)
/home/isucon/isucari/webapp/python/app.py   991               0      0             0                              http_json_error(requests.codes["internal_server_error"], "failed to request to shipment service")
/home/isucon/isucari/webapp/python/app.py   992               0      0             0
/home/isucon/isucari/webapp/python/app.py   993        1089.125      8          8713                          sql = "UPDATE `shippings` SET `status` = %s, `img_binary` = %s, `updated_at` = %s WHERE `transaction_evidence_id` = %s"
/home/isucon/isucari/webapp/python/app.py   994          1443.0      8         11544                          c.execute(sql, (
/home/isucon/isucari/webapp/python/app.py   995        2069.125      8         16553              Constants.SHIPPING_STATUS_WAIT_PICKUP,
/home/isucon/isucari/webapp/python/app.py   996          7380.0      8         59040              res.content,
/home/isucon/isucari/webapp/python/app.py   997          9045.5      8         72364              datetime.datetime.now(),
/home/isucon/isucari/webapp/python/app.py   998      3319546.75      8      26556374              transaction_evidence["id"],
/home/isucon/isucari/webapp/python/app.py   999               0      0             0
/home/isucon/isucari/webapp/python/app.py  1000      3358504.25      8      26868034              mit()
/home/isucon/isucari/webapp/python/app.py  1001               0      0             0              db.Error as err:
/home/isucon/isucari/webapp/python/app.py  1002               0      0             0              er.exception(err)
/home/isucon/isucari/webapp/python/app.py  1003               0      0             0              n_error(requests.codes['internal_server_error'], "db error")
/home/isucon/isucari/webapp/python/app.py  1004         3586.75      8         28694              .jsonify(dict(
/home/isucon/isucari/webapp/python/app.py  1005          7450.0      8         59600              ransactions/{}.png".format(transaction_evidence["id"]),
/home/isucon/isucari/webapp/python/app.py  1006      678497.375      8       5427979              id=shipping["reserve_id"],
/home/isucon/isucari/webapp/python/app.py  1007               0      0             0
/home/isucon/isucari/webapp/python/app.py  1010               0      0             0              @app.route("/ship_done", methods=["POST"])
/home/isucon/isucari/webapp/python/app.py  1011               0      0             0              def post_ship_done():
/home/isucon/isucari/webapp/python/app.py  1012        522548.4     10       5225484                  ensure_valid_csrf_token()
/home/isucon/isucari/webapp/python/app.py  1013     8189904.444      9      73709140                  user = get_user()
/home/isucon/isucari/webapp/python/app.py  1014       63517.111      9        571654                  conn = dbh()
/home/isucon/isucari/webapp/python/app.py  1015       30791.222      9        277121                  with conn.cursor() as c:
/home/isucon/isucari/webapp/python/app.py  1016         929.556      9          8366                      try:
/home/isucon/isucari/webapp/python/app.py  1017         929.111      9          8362                          sql = "SELECT * FROM `transaction_evidences` WHERE `item_id` = %s"
/home/isucon/isucari/webapp/python/app.py  1018       1221829.0      9      10996461                          c.execute(sql, [flask.request.json["item_id"]])
/home/isucon/isucari/webapp/python/app.py  1019       13117.111      9        118054                          transaction_evidence = c.fetchone()
/home/isucon/isucari/webapp/python/app.py  1020       45276.667      9        407490                          if transaction_evidence is None:
/home/isucon/isucari/webapp/python/app.py  1021               0      0             0                              http_json_error(requests.codes["not_found"], "transaction_evidences not found")
/home/isucon/isucari/webapp/python/app.py  1022               0      0             0                      except MySQLdb.Error as err:
/home/isucon/isucari/webapp/python/app.py  1023               0      0             0                          app.logger.exception(err)
/home/isucon/isucari/webapp/python/app.py  1024               0      0             0                          http_json_error(requests.codes['internal_server_error'], "db error")
/home/isucon/isucari/webapp/python/app.py  1025        1693.667      9         15243                  if transaction_evidence["seller_id"] != user["id"]:
/home/isucon/isucari/webapp/python/app.py  1026         20980.0      1         20980                      http_json_error(requests.codes['forbidden'], "権限がありません")
/home/isucon/isucari/webapp/python/app.py  1027               0      0             0
/home/isucon/isucari/webapp/python/app.py  1028        1001.125      8          8009                  try:
/home/isucon/isucari/webapp/python/app.py  1029        84184.25      8        673474                      conn.begin()
/home/isucon/isucari/webapp/python/app.py  1030         36251.0      8        290008                      with conn.cursor() as c:
/home/isucon/isucari/webapp/python/app.py  1031           974.0      8          7792                          sql = "SELECT * FROM `items` WHERE `id` = %s"
/home/isucon/isucari/webapp/python/app.py  1032      460051.125      8       3680409                          c.execute(sql, [flask.request.json["item_id"]])
/home/isucon/isucari/webapp/python/app.py  1033       13075.125      8        104601                          item = c.fetchone()
/home/isucon/isucari/webapp/python/app.py  1034        1058.875      8          8471                          if item is None:
/home/isucon/isucari/webapp/python/app.py  1035               0      0             0                              conn.rollback()
/home/isucon/isucari/webapp/python/app.py  1036               0      0             0                              http_json_error(requests.codes["not_found"], "item not found")
/home/isucon/isucari/webapp/python/app.py  1037          2959.5      8         23676                          if item["status"] != Constants.ITEM_STATUS_TRADING:
/home/isucon/isucari/webapp/python/app.py  1038               0      0             0                              conn.rollback()
/home/isucon/isucari/webapp/python/app.py  1039               0      0             0                              http_json_error(requests.codes["forbidden"], "商品が取引中ではありません")
/home/isucon/isucari/webapp/python/app.py  1040               0      0             0
/home/isucon/isucari/webapp/python/app.py  1041         943.375      8          7547                          sql = "SELECT * FROM `transaction_evidences` WHERE `id` = %s FOR UPDATE"
/home/isucon/isucari/webapp/python/app.py  1042      421564.714      7       2950953                          c.execute(sql, [transaction_evidence["id"]])
/home/isucon/isucari/webapp/python/app.py  1043       13792.286      7         96546                          transaction_evidence = c.fetchone()
/home/isucon/isucari/webapp/python/app.py  1044        1029.286      7          7205                          if transaction_evidence is None:
/home/isucon/isucari/webapp/python/app.py  1045               0      0             0                              conn.rollback()
/home/isucon/isucari/webapp/python/app.py  1046               0      0             0                              http_json_error(requests.codes["not_found"], "transaction_evidences not found")
/home/isucon/isucari/webapp/python/app.py  1047        2389.143      7         16724                          if transaction_evidence["status"] != Constants.TRANSACTION_EVIDENCE_STATUS_WAIT_SHIPPING:
/home/isucon/isucari/webapp/python/app.py  1048               0      0             0              conn.rollback()
/home/isucon/isucari/webapp/python/app.py  1049               0      0             0              http_json_error(requests.codes['forbidden'], "準備ができていません")
/home/isucon/isucari/webapp/python/app.py  1050               0      0             0
/home/isucon/isucari/webapp/python/app.py  1051         929.571      7          6507              = "SELECT * FROM `shippings` WHERE `transaction_evidence_id` = %s FOR UPDATE"
/home/isucon/isucari/webapp/python/app.py  1052      426721.714      7       2987052              ecute(sql, [transaction_evidence["id"]])
/home/isucon/isucari/webapp/python/app.py  1053       12494.857      7         87464              ping = c.fetchone()
/home/isucon/isucari/webapp/python/app.py  1054        1055.857      7          7391              hipping is None:
/home/isucon/isucari/webapp/python/app.py  1055               0      0             0              conn.rollback()
/home/isucon/isucari/webapp/python/app.py  1056               0      0             0              http_json_error(requests.codes["not_found"], "shipping not found")
/home/isucon/isucari/webapp/python/app.py  1057               0      0             0
/home/isucon/isucari/webapp/python/app.py  1058     558667302.4      5    2793336512              = api_shipment_status(get_shipment_service_url(), {"reserve_id": shipping["reserve_id"]})
/home/isucon/isucari/webapp/python/app.py  1059               0      0             0
/home/isucon/isucari/webapp/python/app.py  1060          3183.2     10         31832              sr["status"] not in (Constants.SHIPPING_STATUS_DONE, Constants.SHIPPING_STATUS_SHIPPING):
/home/isucon/isucari/webapp/python/app.py  1061         68490.0      3        205470              http_json_error(requests.codes["forbidden"], "shipment service側で配送中か配送完了になっていません")
/home/isucon/isucari/webapp/python/app.py  1062               0      0             0
/home/isucon/isucari/webapp/python/app.py  1063         897.714      7          6284              = "UPDATE `shippings` SET `status` = %s, `updated_at` = %s WHERE `transaction_evidence_id` = %s"
/home/isucon/isucari/webapp/python/app.py  1064          1626.0      7         11382              ecute(sql, (
/home/isucon/isucari/webapp/python/app.py  1065         911.143      7          6378              ssr["status"],
/home/isucon/isucari/webapp/python/app.py  1066          7986.0      7         55902              datetime.datetime.now(),
/home/isucon/isucari/webapp/python/app.py  1067     1553803.143      7      10876622              transaction_evidence["id"],
/home/isucon/isucari/webapp/python/app.py  1068               0      0             0
/home/isucon/isucari/webapp/python/app.py  1069               0      0             0
/home/isucon/isucari/webapp/python/app.py  1070        1018.143      7          7127              = "UPDATE `transaction_evidences` SET `status` = %s, `updated_at` = %s WHERE `id` = %s"
/home/isucon/isucari/webapp/python/app.py  1071        1044.286      7          7310              ecute(sql, (
/home/isucon/isucari/webapp/python/app.py  1072        1795.571      7         12569              Constants.TRANSACTION_EVIDENCE_STATUS_WAIT_DONE,
/home/isucon/isucari/webapp/python/app.py  1073        7004.714      7         49033              datetime.datetime.now(),
/home/isucon/isucari/webapp/python/app.py  1074     1484176.286      7      10389234              transaction_evidence["id"],
/home/isucon/isucari/webapp/python/app.py  1075               0      0             0
/home/isucon/isucari/webapp/python/app.py  1076               0      0             0
/home/isucon/isucari/webapp/python/app.py  1077     3055380.286      7      21387662              mit()
/home/isucon/isucari/webapp/python/app.py  1078          2564.0      3          7692              db.Error as err:
/home/isucon/isucari/webapp/python/app.py  1079               0      0             0              er.exception(err)
/home/isucon/isucari/webapp/python/app.py  1080               0      0             0              n_error(requests.codes['internal_server_error'], "db error")
/home/isucon/isucari/webapp/python/app.py  1081      661802.571      7       4632618              .jsonify(dict(transaction_evidence_id=transaction_evidence["id"]))
/home/isucon/isucari/webapp/python/app.py  1084               0      0             0              @app.route("/complete", methods=["POST"])
/home/isucon/isucari/webapp/python/app.py  1085               0      0             0              def post_complete():
/home/isucon/isucari/webapp/python/app.py  1086        486649.0      7       3406543                  ensure_valid_csrf_token()
/home/isucon/isucari/webapp/python/app.py  1087    10806721.571      7      75647051                    user = get_user()
/home/isucon/isucari/webapp/python/app.py  1088       49847.286      7        348931                  conn = dbh()
/home/isucon/isucari/webapp/python/app.py  1089               0      0             0
/home/isucon/isucari/webapp/python/app.py  1090       25712.571      7        179988                  item_id = flask.request.json["item_id"]
/home/isucon/isucari/webapp/python/app.py  1091               0      0             0
/home/isucon/isucari/webapp/python/app.py  1092         23456.0      7        164192                  with conn.cursor() as c:
/home/isucon/isucari/webapp/python/app.py  1093           721.0      7          5047                      try:
/home/isucon/isucari/webapp/python/app.py  1094         719.571      7          5037                          sql = "SELECT * FROM `transaction_evidences` WHERE `item_id` = %s"
/home/isucon/isucari/webapp/python/app.py  1095     1893659.429      7      13255616                           c.execute(sql, (item_id,))
/home/isucon/isucari/webapp/python/app.py  1096       10357.857      7         72505                          transaction_evidence = c.fetchone()
/home/isucon/isucari/webapp/python/app.py  1097       41383.143      7        289682                          if transaction_evidence is None:
/home/isucon/isucari/webapp/python/app.py  1098               0      0             0                              http_json_error(requests.codes["not_found"], "transaction_evidences not found")
/home/isucon/isucari/webapp/python/app.py  1099               0      0             0                      except MySQLdb.Error as err:
/home/isucon/isucari/webapp/python/app.py  1100               0      0             0                          app.logger.exception(err)
/home/isucon/isucari/webapp/python/app.py  1101               0      0             0                          http_json_error(requests.codes['internal_server_error'], "db error")
/home/isucon/isucari/webapp/python/app.py  1102               0      0             0
/home/isucon/isucari/webapp/python/app.py  1103        1741.857      7         12193                  if transaction_evidence["buyer_id"] != user["id"]:
/home/isucon/isucari/webapp/python/app.py  1104               0      0             0                      http_json_error(requests.codes['forbidden'], "権限がありません")
/home/isucon/isucari/webapp/python/app.py  1105               0      0             0
/home/isucon/isucari/webapp/python/app.py  1106         877.286      7          6141                  try:
/home/isucon/isucari/webapp/python/app.py  1107      935519.571      7       6548637                      conn.begin()
/home/isucon/isucari/webapp/python/app.py  1108       30855.143      7        215986                      with conn.cursor() as c:
/home/isucon/isucari/webapp/python/app.py  1109         778.571      7          5450                          sql = "SELECT * FROM `items` WHERE `id` = %s FOR UPDATE"
/home/isucon/isucari/webapp/python/app.py  1110     1396055.571      7       9772389                           c.execute(sql, (item_id,))
/home/isucon/isucari/webapp/python/app.py  1111       13360.286      7         93522                          item = c.fetchone()
/home/isucon/isucari/webapp/python/app.py  1112        1048.429      7          7339                          if item is None:
/home/isucon/isucari/webapp/python/app.py  1113               0      0             0                              conn.rollback()
/home/isucon/isucari/webapp/python/app.py  1114               0      0             0                              http_json_error(requests.codes["not_found"], "item not found")
/home/isucon/isucari/webapp/python/app.py  1115        2861.429      7         20030                          if item["status"] != Constants.ITEM_STATUS_TRADING:
/home/isucon/isucari/webapp/python/app.py  1116               0      0             0                              conn.rollback()
/home/isucon/isucari/webapp/python/app.py  1117               0      0             0                              http_json_error(requests.codes["forbidden"], "商品が取引中ではありません")
/home/isucon/isucari/webapp/python/app.py  1118               0      0             0
/home/isucon/isucari/webapp/python/app.py  1119         955.714      7          6690                          sql = "SELECT * FROM `transaction_evidences` WHERE `item_id` = %s FOR UPDATE"
/home/isucon/isucari/webapp/python/app.py  1120     5005141.429      7      35035990                           c.execute(sql, (item_id,))
/home/isucon/isucari/webapp/python/app.py  1121       14490.857      7        101436                          transaction_evidence = c.fetchone()
/home/isucon/isucari/webapp/python/app.py  1122        1133.571      7          7935                          if transaction_evidence is None:
/home/isucon/isucari/webapp/python/app.py  1123               0      0             0                              conn.rollback()
/home/isucon/isucari/webapp/python/app.py  1124               0      0             0                              http_json_error(requests.codes["not_found"], "transaction_evidences not found")
/home/isucon/isucari/webapp/python/app.py  1125        2087.429      7         14612                          if transaction_evidence["status"] != Constants.TRANSACTION_EVIDENCE_STATUS_WAIT_DONE:
/home/isucon/isucari/webapp/python/app.py  1126               0      0             0                              conn.rollback()
/home/isucon/isucari/webapp/python/app.py  1127               0      0             0                              http_json_error(requests.codes['forbidden'], "準備ができていません")
/home/isucon/isucari/webapp/python/app.py  1128               0      0             0
/home/isucon/isucari/webapp/python/app.py  1129         939.857      7          6579                          sql = "SELECT * FROM `shippings` WHERE `transaction_evidence_id` = %s FOR UPDATE"
/home/isucon/isucari/webapp/python/app.py  1130     1169613.714      7       8187296                          c.execute(sql, [transaction_evidence["id"]])
/home/isucon/isucari/webapp/python/app.py  1131       12930.571      7         90514                          shipping = c.fetchone()
/home/isucon/isucari/webapp/python/app.py  1132               0      0             0
/home/isucon/isucari/webapp/python/app.py  1133   316834140.833      6    1901004845                            ssr = api_shipment_status(get_shipment_service_url(), {"reserve_id": shipping["reserve_id"]})
/home/isucon/isucari/webapp/python/app.py  1134               0      0             0
/home/isucon/isucari/webapp/python/app.py  1135        2450.667      6         14704                          if ssr["status"] != Constants.SHIPPING_STATUS_DONE:
/home/isucon/isucari/webapp/python/app.py  1136               0      0             0                              conn.rollback()
/home/isucon/isucari/webapp/python/app.py  1137               0      0             0                              http_json_error(requests.codes["bad_request"], "shipment service側で配送完了になっていません")
/home/isucon/isucari/webapp/python/app.py  1138               0      0             0
/home/isucon/isucari/webapp/python/app.py  1139           762.0      6          4572                          sql = "UPDATE `shippings` SET `status` = %s, `updated_at` = %s WHERE `transaction_evidence_id` = %s"
/home/isucon/isucari/webapp/python/app.py  1140          1346.0      6          8076                          c.execute(sql, (
/home/isucon/isucari/webapp/python/app.py  1141           794.5      6          4767                              Constants.SHIPPING_STATUS_DONE,
/home/isucon/isucari/webapp/python/app.py  1142         10634.0      6         63804                              datetime.datetime.now(),
/home/isucon/isucari/webapp/python/app.py  1143       3732199.8      5      18660999                              transaction_evidence["id"],
/home/isucon/isucari/webapp/python/app.py  1144               0      0             0                          ))
/home/isucon/isucari/webapp/python/app.py  1145               0      0             0
/home/isucon/isucari/webapp/python/app.py  1146               0      0             0
/home/isucon/isucari/webapp/python/app.py  1147           786.4      5          3932                          sql = "UPDATE `transaction_evidences` SET `status` = %s, `updated_at` = %s WHERE `id` = %s"
/home/isucon/isucari/webapp/python/app.py  1148           848.0      5          4240                          c.execute(sql, (
/home/isucon/isucari/webapp/python/app.py  1149          1767.8      5          8839                              Constants.TRANSACTION_EVIDENCE_STATUS_DONE,
/home/isucon/isucari/webapp/python/app.py  1150          6312.0      5         31560                              datetime.datetime.now(),
/home/isucon/isucari/webapp/python/app.py  1151       2030916.2      5      10154581                              transaction_evidence["id"],
/home/isucon/isucari/webapp/python/app.py  1152               0      0             0                          ))
/home/isucon/isucari/webapp/python/app.py  1153               0      0             0
/home/isucon/isucari/webapp/python/app.py  1154           801.2      5          4006                          sql = "UPDATE `items` SET `status` = %s, `updated_at` = %s WHERE `id` = %s"
/home/isucon/isucari/webapp/python/app.py  1155           861.4      5          4307                          c.execute(sql, (
/home/isucon/isucari/webapp/python/app.py  1156          1755.8      5          8779                              Constants.ITEM_STATUS_SOLD_OUT,
/home/isucon/isucari/webapp/python/app.py  1157          6117.2      5         30586                              datetime.datetime.now(),
/home/isucon/isucari/webapp/python/app.py  1158      2193214.75      4       8772859                              item["id"],
/home/isucon/isucari/webapp/python/app.py  1159               0      0             0                          ))
/home/isucon/isucari/webapp/python/app.py  1160               0      0             0
/home/isucon/isucari/webapp/python/app.py  1161       2632465.5      4      10529862                      conn.commit()
/home/isucon/isucari/webapp/python/app.py  1162               0      0             0                  except MySQLdb.Error as err:
/home/isucon/isucari/webapp/python/app.py  1163               0      0             0                      app.logger.exception(err)
/home/isucon/isucari/webapp/python/app.py  1164               0      0             0                      http_json_error(requests.codes['internal_server_error'], "db error")
/home/isucon/isucari/webapp/python/app.py  1165        638227.0      4       2552908                  return flask.jsonify(dict(transaction_evidence_id=transaction_evidence["id"]))
/home/isucon/isucari/webapp/python/app.py  1168               0      0             0              @app.route("/transactions/<transaction_evidence_id>.png", methods=["GET"])
/home/isucon/isucari/webapp/python/app.py  1169               0      0             0              def get_qrcode(transaction_evidence_id):
/home/isucon/isucari/webapp/python/app.py  1170           808.8      5          4044                  if transaction_evidence_id:
/home/isucon/isucari/webapp/python/app.py  1171          2603.0      5         13015                      if not transaction_evidence_id.isdecimal() or int(transaction_evidence_id) <= 0:
/home/isucon/isucari/webapp/python/app.py  1172               0      0             0                          http_json_error(requests.codes['bad_request'], "incorrect transaction_evidence id")
/home/isucon/isucari/webapp/python/app.py  1173               0      0             0
/home/isucon/isucari/webapp/python/app.py  1174       5422772.0      5      27113860                   seller = get_user()
/home/isucon/isucari/webapp/python/app.py  1175       52114.714      7        364803                  conn = dbh()
/home/isucon/isucari/webapp/python/app.py  1176               0      0             0
/home/isucon/isucari/webapp/python/app.py  1177       20966.286      7        146764                  with conn.cursor() as c:
/home/isucon/isucari/webapp/python/app.py  1178         516.429      7          3615                      try:
/home/isucon/isucari/webapp/python/app.py  1179         517.857      7          3625                          sql = "SELECT * FROM `transaction_evidences` WHERE `id` = %s"
/home/isucon/isucari/webapp/python/app.py  1180     5318445.857      7      37229121                           c.execute(sql, (transaction_evidence_id,))
/home/isucon/isucari/webapp/python/app.py  1181       11098.571      7         77690                          transaction_evidence = c.fetchone()
/home/isucon/isucari/webapp/python/app.py  1182               0      0             0
/home/isucon/isucari/webapp/python/app.py  1183         633.286      7          4433                          if transaction_evidence is None:
/home/isucon/isucari/webapp/python/app.py  1184               0      0             0                              http_json_error(requests.codes['not_found'], "transaction_evidences not found")
/home/isucon/isucari/webapp/python/app.py  1185               0      0             0
/home/isucon/isucari/webapp/python/app.py  1186        1141.857      7          7993                          if transaction_evidence["seller_id"] != seller["id"]:
/home/isucon/isucari/webapp/python/app.py  1187         22163.0      2         44326                              http_json_error(requests.codes['forbidden'], "権限がありません")
/home/isucon/isucari/webapp/python/app.py  1188               0      0             0
/home/isucon/isucari/webapp/python/app.py  1189           610.2      5          3051                          sql = "SELECT * FROM `shippings` WHERE `transaction_evidence_id` = %s"
/home/isucon/isucari/webapp/python/app.py  1190       3089125.2      5      15445626              1664147.0    15.6              c.execute(sql, (transaction_evidence["id"],))
/home/isucon/isucari/webapp/python/app.py  1191         10241.6      5         51208                9502.0     0.1              shipping = c.fetchone()
/home/isucon/isucari/webapp/python/app.py  1192               0      0             0
/home/isucon/isucari/webapp/python/app.py  1193           658.2      5          3291                 591.0     0.0              if shipping is None:
/home/isucon/isucari/webapp/python/app.py  1194               0      0             0                                                http_json_error(requests.codes['not_found'], "shippings not found")
/home/isucon/isucari/webapp/python/app.py  1195               0      0             0
/home/isucon/isucari/webapp/python/app.py  1196          1858.8      5          9294                2531.0     0.0              if shipping["status"] != Constants.SHIPPING_STATUS_WAIT_PICKUP and shipping["status"] != Constants.SHIPPING_STATUS_SHIPPING:
/home/isucon/isucari/webapp/python/app.py  1197         19856.0      1         19856               19856.0     0.2                  http_json_error(requests.codes['forbidden'], "qrcode not available")
/home/isucon/isucari/webapp/python/app.py  1198               0      0             0
/home/isucon/isucari/webapp/python/app.py  1199         40192.0      4        160768                                            if len(shipping["img_binary"]) == 0:
/home/isucon/isucari/webapp/python/app.py  1200               0      0             0                                                http_json_error(requests.codes['internal_server_error'], "empty qrcode image")
/home/isucon/isucari/webapp/python/app.py  1201               0      0             0
/home/isucon/isucari/webapp/python/app.py  1202       53694.667      3        161084               75846.0     0.7          except MySQLdb.Error as err:
/home/isucon/isucari/webapp/python/app.py  1203               0      0             0                                            app.logger.exception(err)
/home/isucon/isucari/webapp/python/app.py  1204               0      0             0                                            http_json_error(requests.codes['internal_server_error'], "db error")
/home/isucon/isucari/webapp/python/app.py  1205               0      0             0
/home/isucon/isucari/webapp/python/app.py  1206         1130.75      4          4523                                    img_binary = shipping["img_binary"]
/home/isucon/isucari/webapp/python/app.py  1207       285392.25      4       1141569                                    res = flask.make_response(img_binary)
/home/isucon/isucari/webapp/python/app.py  1208         42739.0      4        170956                                    res.headers.set('Content-Type', 'image/png')
/home/isucon/isucari/webapp/python/app.py  1209               0      0             0
/home/isucon/isucari/webapp/python/app.py  1210           589.0      4          2356                                    return  res
/home/isucon/isucari/webapp/python/app.py  1266               0      0             0              @app.route("/settings", methods=["GET"])
/home/isucon/isucari/webapp/python/app.py  1267               0      0             0              def get_settings():
/home/isucon/isucari/webapp/python/app.py  1268          1079.4     15         16191                  outputs = dict()
/home/isucon/isucari/webapp/python/app.py  1269    27799736.333     15     416996045                   user = get_user_or_none()
/home/isucon/isucari/webapp/python/app.py  1270         754.348     23         17350                  if user is not None:
/home/isucon/isucari/webapp/python/app.py  1271        9082.739     23        208903                      outputs['user'] = to_user_json(user)
/home/isucon/isucari/webapp/python/app.py  1272       40355.348     23        928173                  outputs['csrf_token'] = flask.session.get('csrf_token', '')
/home/isucon/isucari/webapp/python/app.py  1273               0      0             0
/home/isucon/isucari/webapp/python/app.py  1274         652.174     23         15000                  try:
/home/isucon/isucari/webapp/python/app.py  1275       55631.913     23       1279534                      conn = dbh()
/home/isucon/isucari/webapp/python/app.py  1276         649.652     23         14942                      sql = "SELECT * FROM `categories`"
/home/isucon/isucari/webapp/python/app.py  1277       95561.652     23       2197918                      with conn.cursor() as c:
/home/isucon/isucari/webapp/python/app.py  1278     3224227.696     23      74157237                          c.execute(sql)
/home/isucon/isucari/webapp/python/app.py  1279       56546.897     39       2205329                          categories = c.fetchall()
/home/isucon/isucari/webapp/python/app.py  1280               0      0             0                  except MySQLdb.Error as err:
/home/isucon/isucari/webapp/python/app.py  1281               0      0             0                      app.logger.exception(err)
/home/isucon/isucari/webapp/python/app.py  1282               0      0             0                      http_json_error(requests.codes['internal_server_error'], "db error")
/home/isucon/isucari/webapp/python/app.py  1283        1240.615     39         48384                  outputs['categories'] = categories
/home/isucon/isucari/webapp/python/app.py  1284     3818082.447     38     145087133                  outputs['payment_service_url'] = get_payment_service_url()
/home/isucon/isucari/webapp/python/app.py  1285               0      0             0
/home/isucon/isucari/webapp/python/app.py  1286      27086806.5     42    1137645873                    return flask.jsonify(outputs)
/home/isucon/isucari/webapp/python/app.py  1289               0      0             0              @app.route("/login", methods=["POST"])
/home/isucon/isucari/webapp/python/app.py  1290               0      0             0              def post_login():
/home/isucon/isucari/webapp/python/app.py  1291     3111411.569    394    1225896158                   ensure_required_payload(['account_name', 'password'])
/home/isucon/isucari/webapp/python/app.py  1292         868.254    393        341224                  try:
/home/isucon/isucari/webapp/python/app.py  1293    19426209.481    393    7634500326                        conn = dbh()
/home/isucon/isucari/webapp/python/app.py  1294         872.659    393        342955                      sql = "SELECT * FROM `users` WHERE `account_name` = %s"
/home/isucon/isucari/webapp/python/app.py  1295       48747.379    393      19157720                      with conn.cursor() as c:
/home/isucon/isucari/webapp/python/app.py  1296     1941949.972    393     763186339                          c.execute(sql, [flask.request.json['account_name']])
/home/isucon/isucari/webapp/python/app.py  1297       18079.188    393       7105121                          user = c.fetchone()
/home/isucon/isucari/webapp/python/app.py  1298               0      0             0
/home/isucon/isucari/webapp/python/app.py  1299         965.369    393        379390                          if user is None or \
/home/isucon/isucari/webapp/python/app.py  1300   317171996.893    393  124648594779  ******      3                      not bcrypt.checkpw(flask.request.json['password'].encode('utf-8'), user['hashed_password']):
/home/isucon/isucari/webapp/python/app.py  1301      113259.222      9       1019333                              http_json_error(requests.codes['unauthorized'], 'アカウント名かパスワードが間違えています')
/home/isucon/isucari/webapp/python/app.py  1302        3644.778      9         32803                  except MySQLdb.Error as err:
/home/isucon/isucari/webapp/python/app.py  1303               0      0             0                      app.logger.exception(err)
/home/isucon/isucari/webapp/python/app.py  1304               0      0             0                      http_json_error(requests.codes['internal_server_error'], 'db error')
/home/isucon/isucari/webapp/python/app.py  1305               0      0             0
/home/isucon/isucari/webapp/python/app.py  1306      225480.442    419      94476305                  flask.session['user_id'] = user['id']
/home/isucon/isucari/webapp/python/app.py  1307     1608964.313    419     674156047                    flask.session['csrf_token'] = random_string(10)
/home/isucon/isucari/webapp/python/app.py  1308        1545.237    418        645909                  return flask.jsonify(
/home/isucon/isucari/webapp/python/app.py  1309     3148539.581    418    1316089545                       to_user_json(user),
/home/isucon/isucari/webapp/python/app.py  1310               0      0             0                  )
